,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
256,33.11065573770492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9462455716384695,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
257,30.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.093228788100527,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
258,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,9.667166525013505,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
259,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,-0.12491978668775715,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
260,33.11065573770492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.49237782784290063,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
261,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,-0.016444159470040135,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
262,52.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.955306180872432,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
263,40.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.6484216535389205,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
264,21.555555555555557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.49237782784290063,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
265,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.43700743807979686,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
266,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.1506737441786005,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
267,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,-0.4918744606632361,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
268,58.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.441497778832105,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
269,35.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0825124140450755,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
270,33.11065573770492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.024246350754841113,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
271,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.6484216535389205,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
272,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,-0.255795253400548,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
273,37.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.05042144409739929,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
274,21.555555555555557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.49237782784290063,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
275,63.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.921244330558889,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
276,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.49237782784290063,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
277,33.11065573770492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.6484216535389205,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
278,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,-0.06199888922968463,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
279,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,-0.24069423801061057,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
280,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.49237782784290063,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
281,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.4902797934380587,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
282,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.45714212526638004,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
283,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.4863374216869257,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
284,33.11065573770492,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.12491978668775715,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
285,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.47400492578514347,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
286,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.45714212526638004,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
287,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.4894421904510968,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
288,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.3866707201133388,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
289,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.49237782784290063,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
290,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.9391984311231651,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
291,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.1854295476653287,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
292,36.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.3891875560116617,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
293,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.4702296719376591,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
294,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.4894421904510968,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
295,33.11065573770492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.09027201697708476,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
296,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.5028639729296732,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
297,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.4029901895877646,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
298,33.11065573770492,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.034313694348132716,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
299,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.335332226633905,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
300,21.555555555555557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.49237782784290063,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
301,33.11065573770492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,-0.18029017645086096,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
302,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.6484216535389205,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
303,21.555555555555557,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.3997582667846179,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
304,31.071428571428573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.4863374216869257,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
305,0.92,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.4029901895877646,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
306,21.555555555555557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.5841789061771412,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
307,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.5442457810799908,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
308,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-0.16518916106092355,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
309,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.49782998024351216,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
310,24.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0259447039291216,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
311,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,4.634416897040849,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
312,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,-0.12491978668775715,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
313,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.4894421904510968,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
314,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,-0.11988611489111134,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
315,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.4902797934380587,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
316,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,-0.12491978668775715,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
317,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.36653603292675563,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
318,31.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.671117778445337,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
319,40.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.059693773056521,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
320,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.5024451714361923,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
321,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.4894421904510968,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
322,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.3997582667846179,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
323,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,-0.06451572512800753,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
324,33.11065573770492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0,0.7519458402879414,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
325,36.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0825124140450755,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
326,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.5228315422126077,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
327,36.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.3866707201133388,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
328,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,-0.2351571990343002,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
329,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5189714017894245,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
330,21.555555555555557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,-0.18029017645086096,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
331,45.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.07458306872129913,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
332,38.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.441497778832105,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
333,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,-0.2859972841804228,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
334,33.11065573770492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.042579288947925,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
335,33.11065573770492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.4894421904510968,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
336,29.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6925485130875209,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
337,41.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.059693773056521,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
338,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.4863374216869257,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
339,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.06635974158478332,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
340,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-0.12491978668775715,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
341,24.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.647001076532463,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
342,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.3866707201133388,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
343,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.3866707201133388,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
344,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.3866707201133388,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
345,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.3866707201133388,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
346,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.3866707201133388,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
347,33.11065573770492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,-0.32425318983493084,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
348,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,-0.32828012727224753,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
349,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.47400492578514347,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
350,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.4626791642426904,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
351,31.071428571428573,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.05629239799149171,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
352,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,-0.5028639729296732,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
353,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,-0.29002422161773944,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
354,33.11065573770492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.5029485386158568,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
355,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.45714212526638004,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
356,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4589861417231558,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
357,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.3866707201133388,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
358,21.555555555555557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.48977642625839407,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
359,21.555555555555557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.48977642625839407,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
360,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,-0.08666388103324908,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
361,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-0.09027201697708476,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
362,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-0.3573908580066095,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
363,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.5064721088735089,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
364,33.11065573770492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.3363340021468808,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
365,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.5024451714361923,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
366,60.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8667135572514657,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
367,33.11065573770492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.5028639729296732,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
368,21.555555555555557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.49237782784290063,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
369,24.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7469121684912956,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
370,25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4678796330534696,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
371,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,-0.5176307525123133,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
372,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.4863374216869257,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
373,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0825124140450755,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
374,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,-0.22408312108167944,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
375,33.11065573770492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0060617003323709,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
376,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.5024451714361923,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
377,27.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.610064686423428,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
378,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.5676312212027554,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
379,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.4918744606632361,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
380,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.9327230485884233,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
381,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,-0.33146744825388363,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
382,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.4888542575852486,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
383,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.39858208016340624,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
